	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
CM008309.1/8235458-8235373	3.00717822424123	1.16942220911299	0.106165885781921	11.0150468815863	3.23368227086051e-28	1.30646689338549e-26	up
AFYH01187551.1/2507-2371	3.24545762258737	1.13307291799722	0.1028701748381	11.0145911560905	3.25008763970643e-28	1.31266542590537e-26	up
CM000234.2/92187412-92187256	2.5663082730726	1.07592259924689	0.0976992789090762	11.0125950903711	3.3229208898031e-28	1.34164289215896e-26	up
CM000320.3/116594743-116594849	4.01521707837573	1.37919561976794	0.125258019806088	11.0108368462401	3.38841617225218e-28	1.36674605669922e-26	up
CM001745.1/48577421-48577281	37.6892461044403	1.09120183422563	0.0991271891216585	11.0080982210279	3.49299040457528e-28	1.40754745193244e-26	up
AFSB01111687.1/13158-13278	5.9940393872871	1.20736294705123	0.109702901503025	11.0057521771011	3.58511556674967e-28	1.44419918040929e-26	up
CM000236.2/20091615-20091472	22.1401712804178	1.17367404682786	0.106684688202574	11.0013354924867	3.76513948358251e-28	1.51572951339734e-26	up
CM000426.1/5040052-5040189	8.00604525495939	1.04754578637847	0.0952815988569122	10.9942087343812	4.07471616027466e-28	1.63821899992443e-26	up
CCCW010029745.1/57327-57543	12.4808986959351	1.32082557611305	0.120158627098128	10.9923490972845	4.15956736754148e-28	1.67124459399809e-26	up
CP006936.1/5322888-5323201	2.17632861433539	1.01179193192024	0.092045425985014	10.9923108192793	4.16133219420457e-28	1.67140977018233e-26	up
CM003535.1/24598454-24598272	10.4888829013971	1.0196656137626	0.0927812348855978	10.989998301056	4.26934132137287e-28	1.71423425777972e-26	up
AARH02004870.1/21023-21170	5.69435122480129	1.12383014294622	0.102404900389926	10.9743785567587	5.07536351095366e-28	2.03060590398712e-26	up
KV460235.1/29136-29205	2.13630379660267	1.33878540728274	0.122026755487653	10.9712448055558	5.25439698021994e-28	2.10155453953286e-26	up
AFSB01232423.1/663-542	2.93410373964627	1.53146046929028	0.139616528235534	10.9690484976585	5.38359343888445e-28	2.15113758806532e-26	up
CM000377.2/157122787-157122640	3.41088804886101	1.3502752794452	0.123167358306964	10.9629312344263	5.76028440199747e-28	2.30090842622395e-26	up
MVGT01002624.1/16227-16008	50.3068074427365	1.05736633571395	0.0964881606079895	10.9585085781643	6.04879689644709e-28	2.41459054384264e-26	up
MEDR01000048.1/27320-27411	2.9668460138411	1.04464504798167	0.0953419083976871	10.9568296412138	6.16203694657965e-28	2.45820477454054e-26	up
CM000399.2/13175424-13175475	3.46384891445796	1.11884836038962	0.102119664496432	10.9562479068731	6.20176194137866e-28	2.47325304708702e-26	up
CM003269.1/22338292-22338435	2.55595795334609	1.47261129728197	0.134466785799088	10.9514873024648	6.53654090211302e-28	2.60507950969041e-26	up
AAQR03064996.1/8637-8744	7.97564087320127	1.11187934339026	0.101530475703662	10.9511881598537	6.55816606931226e-28	2.61285462486559e-26	up
GL019152.1/64025-64091	3.69590050731138	1.25838450473617	0.114910342295192	10.9510117157559	6.57095455617866e-28	2.61710521658796e-26	up
JRRC01478037.1/3810-4026	6.71728014494085	1.45437933506995	0.132814624745157	10.9504456897016	6.61214672284112e-28	2.63266214632618e-26	up
CAFK01000299.1/179109-179398	2.70573991135053	1.20228034253215	0.109793930299032	10.9503352257966	6.62021547836423e-28	2.6350250312143e-26	up
AMPZ01016667.1/123-200	22.4292340071596	1.06856124960138	0.0976037925039007	10.9479480478043	6.79699089593307e-28	2.70190235653273e-26	up
GK000021.2/67583071-67583149	2.16415096175783	1.14075964013159	0.104205752623768	10.9471848857544	6.85448621160941e-28	2.72300419425672e-26	up
CM007904.1/83698493-83698621	63.2310350130745	1.24634382081409	0.113893995053442	10.9430160934234	7.1771759478903e-28	2.84934979390553e-26	up
JRHH01000004.1/288301-288369	1.73519668551982	1.14162740622952	0.104377370484066	10.9374992005934	7.62748668974615e-28	3.02424703471284e-26	up
JRRC01246691.1/17036-17178	12.2405559443959	1.02940859184037	0.0941275061458121	10.9363206780994	7.72725595127915e-28	3.06240097299359e-26	up
JRHH01000003.1/184903-184826	2.45164059598336	1.01688981703854	0.093024238773361	10.9314500225692	8.15350020094393e-28	3.22969638373482e-26	up
ANKR01183885.1/5194-5291	4.51974983646865	1.19777250968683	0.109625129427532	10.9260761281802	8.65088075721679e-28	3.42341969657706e-26	up
LMRG01000027.1/357076-356935	6.75450311081049	1.00265771621419	0.0917718611733791	10.9255462774143	8.70152155493818e-28	3.44235649902309e-26	up
ALWZ045359144.1/7140-7009	2.99442602695813	1.06653605033312	0.0976414775403168	10.9229814746786	8.95084091362481e-28	3.53758779104811e-26	up
AMCR01000297.1/348-220	3.90337473967254	1.03052634949857	0.0943607276344055	10.9211361053856	9.13459591303444e-28	3.60674860310373e-26	up
MGOR01000688.1/360-262	2.35827322058041	1.22036725253229	0.111756777911442	10.919850011239	9.2648679576709e-28	3.65701635868834e-26	up
FUYL01000009.1/150479-150372	2.51414210684947	1.1538241684808	0.105674397562126	10.9186727826148	9.38572717846291e-28	3.70235451524108e-26	up
CP004345.1/2695668-2695741	19.3070691851714	1.02073701287195	0.0934863376914024	10.9185688313237	9.39647408873335e-28	3.70540997377109e-26	up
GL996499.1/2130486-2130298	6.25762086887839	1.02503774812261	0.093919454423474	10.9140087579812	9.88011940183237e-28	3.89115975217046e-26	up
AE016818.2/347268-347176	17.4166067299665	1.44358811810243	0.132295013725462	10.9118860752995	1.0113596377575e-27	3.98184157380876e-26	up
KB708045.1/21905-21720	5.92978431900526	1.06834434867981	0.0979237319369347	10.9099635762233	1.0329772854255e-27	4.06565634290455e-26	up
AP009385.1/3408888-3409114	1.76936504151532	1.22839710619736	0.112609297371971	10.9084874416694	1.04988623687255e-27	4.12957482937815e-26	up
CM002644.1/31919393-31919201	3.9485127358396	1.34880768643128	0.123689349395414	10.9048005590147	1.09332762287944e-27	4.29360607320862e-26	up
GL018760.1/1324157-1323951	189.06204038719	1.15677392707314	0.106082198432485	10.90450560194	1.0968790578545e-27	4.30618325962415e-26	up
CM001244.2/17376413-17376222	2.58297238998699	1.08562140776425	0.0996145781980241	10.8982181865604	1.17536384031568e-27	4.606978496384e-26	up
CM001647.1/59550198-59550276	3.61843709836142	1.10340772217412	0.101250781253498	10.8977699580564	1.18116708750342e-27	4.62825572706673e-26	up
ALAR01028172.1/3742-3875	9.00598188338943	1.02537510917969	0.0941072764828126	10.8958111158063	1.2068636335875e-27	4.72594478629183e-26	up
FPJO01000015.1/13593-13722	2.02672200647828	1.07358897050988	0.0985569676080671	10.8930803835122	1.2436136415027e-27	4.86830973649511e-26	up
CM001224.2/902422-902500	1.93918980342107	1.25013364339992	0.114792809623184	10.890347988725	1.28149663270635e-27	5.01342922202115e-26	up
KI517384.1/15699673-15699566	2.80323802999281	1.1080313704783	0.101759551572541	10.888721042451	1.30459456146414e-27	5.0989452774566e-26	up
CM000557.1/138289251-138289411	1.75122308170569	1.05356105006113	0.0967584741549724	10.8885661877399	1.30681445322425e-27	5.10600528198393e-26	up
CM001224.2/44891109-44890980	4.16459300474114	1.27273521780176	0.116904257999305	10.8869876904682	1.32965753544672e-27	5.19361457091223e-26	up
ACTA01059492.1/3271-3150	3.45109670537581	1.0224044399025	0.0939228885108317	10.8855727939478	1.35046940763725e-27	5.27156992798469e-26	up
CM000392.2/29331781-29331980	28.2706999411907	1.03724134842975	0.0952960273665775	10.8844133075954	1.36776502242675e-27	5.33570969317491e-26	up
AMCV01005741.1/54770-54914	4.42632507942614	1.15832246307084	0.106430626555376	10.8833566104035	1.38371861286304e-27	5.39624035669532e-26	up
HG417176.1/2098583-2098790	2.14638664777274	1.18408407058252	0.108806932139494	10.8824322798155	1.39782501991709e-27	5.44437411858432e-26	up
CM007906.1/183200686-183200792	2.37019448267155	1.16663235601566	0.107237502022423	10.8789587039403	1.45212275718593e-27	5.65051032411701e-26	up
AJ507799.2/148734-148809	66.8190614737113	1.00795199580162	0.0926796096340187	10.8756607821495	1.50560866475659e-27	5.85125875417586e-26	up
BX571965.1/1703315-1703186	2.22056308547243	1.00269360488989	0.0922240658917105	10.8723639019262	1.56102994742349e-27	6.06282622046189e-26	up
CM001496.2/27124216-27124321	2.0451542521807	1.13610836178882	0.104528338065765	10.8689029483472	1.62138672564946e-27	6.29130660724347e-26	up
CM002874.1/15538105-15537999	10.8324716740169	1.08569053862403	0.0999150338011588	10.8661379306008	1.6712652363966e-27	6.47873708657505e-26	up
AYUG01158250.1/61579-61742	4.47557233302305	1.28483183217931	0.118394527486989	10.8521217952452	1.94848803825812e-27	7.53683963369842e-26	up
AOTI011242749.1/9678-9546	2.14319895849386	1.03759462101224	0.0956369654518465	10.8493051416889	2.00947150912198e-27	7.77029214808246e-26	up
MJEQ01037184.1/52661547-52661653	7.57254244775041	1.21677379829789	0.11216146499029	10.8484121387254	2.02919830204579e-27	7.83430443893027e-26	up
GL637601.1/24736763-24736840	32135.6732822201	1.05081637731223	0.0968706717774643	10.847621452716	2.04682510526106e-27	7.89988753036486e-26	up
CM000236.2/23360721-23360644	3.30201547677695	1.03989035452223	0.0958770944554231	10.8460770575991	2.08169349542833e-27	8.0319541404233e-26	up
CM002480.1/18017845-18017983	3.37817455429756	1.19845991204177	0.11051041037044	10.8447693572436	2.11167804799859e-27	8.14510044455763e-26	up
CM000881.2/54616208-54616400	6.34110804452812	1.04886928887874	0.0967214176237842	10.8442298990955	2.12417183407578e-27	8.18817508615888e-26	up
CM002818.1/81918369-81918264	3.32715617215989	1.1514706591661	0.106230299318163	10.8393807280671	2.23982050332989e-27	8.628585270051e-26	up
LAJK01000063.1/2806-2700	5.81711646931609	1.02737588198454	0.0948371617110032	10.833051764194	2.40020046034097e-27	9.23777900365895e-26	up
CM000801.1/10700046-10699943	60.4623092596005	1.26163348290312	0.116513075777044	10.8282566097331	2.52924897846703e-27	9.72233228123807e-26	up
CP004345.1/2178354-2178215	4.23739967009438	1.22049236287613	0.11271939599005	10.8277049584604	2.54452958560451e-27	9.77802610878984e-26	up
MUXU01000064.1/884-807	3.55456135566178	1.06853880404996	0.0986872207440544	10.8275296030599	2.5494060371521e-27	9.79371700669245e-26	up
ALYE01001438.1/228297-228441	4.0425914978077	1.1792557313375	0.108961650866598	10.8226676262574	2.68836597655927e-27	1.03050968765545e-25	up
MKIO01000042.1/98094-98227	2.68095998182143	1.02749822874406	0.0949534240304247	10.821076114273	2.73546477652454e-27	1.04791301591043e-25	up
AEMK02000452.1/41700-41778	3.57097436880955	1.10585497050371	0.102236804542395	10.8166034282218	2.87225451929116e-27	1.09793040553511e-25	up
CM000039.3/46416274-46416365	30.0440557697084	1.08461285233789	0.100305210755643	10.8131257007191	2.9832840141246e-27	1.13860930650985e-25	up
JJRP01046821.1/480-354	2.54064915980096	1.00486845648111	0.0929599326499217	10.8096943256763	3.09700305383157e-27	1.18055193902586e-25	up
ABAV01011307.1/10612-10679	2.75246102336268	1.00562995983272	0.093031038654595	10.8096176757352	3.09959178618529e-27	1.18117406992816e-25	up
CM000558.1/27530146-27530249	1.93022011672253	1.0485626802434	0.0971273105621161	10.7957553254067	3.60486085512734e-27	1.36991369670933e-25	up
KB870811.1/8253410-8253274	1.92251420524363	1.00483552627339	0.0930895705873863	10.7942868350662	3.66295189143398e-27	1.39149643008855e-25	up
AOTI010788642.1/1316-1451	1.97791442666315	1.23785754401989	0.114702023762779	10.7919416189201	3.75765556938735e-27	1.42534629137056e-25	up
KI391971.1/357949-358028	2.17747133920466	1.10310556695412	0.102257146285628	10.7875645568368	3.94094934301614e-27	1.49349641953197e-25	up
AOTI010139196.1/2690-2860	1.76337851330483	1.02373682194783	0.0950619080395245	10.7691592043596	4.81377022480131e-27	1.81701798262234e-25	up
KI517464.1/11554179-11554398	5.16573778968099	1.16330953313785	0.108092893832217	10.7621277578483	5.19564605755455e-27	1.95816858191131e-25	up
CM002649.1/20542591-20542795	2.33132630761024	1.0220363336242	0.0949703984417176	10.7616304700608	5.2237637763115e-27	1.96796691033583e-25	up
CM000555.1/151617511-151617297	2.05650644334427	1.399886782006	0.130087988544096	10.7610763889357	5.25527045804267e-27	1.97882809671733e-25	up
KB855309.1/370926-370852	2.27127499585173	1.13819573908379	0.105815575880391	10.7564101939997	5.52818961015512e-27	2.0784242228582e-25	up
LSSN01004972.1/444-281	6.29925464077713	1.31997436643634	0.122744297633311	10.7538548990656	5.68355302129616e-27	2.13553537563419e-25	up
JARO02001452.1/80791-80923	3.87762747064891	1.03566273973944	0.0963793036814172	10.7456964325332	6.20915363782919e-27	2.32806492971605e-25	up
CM000871.1/66630026-66629940	2.22344293241049	1.23851886103546	0.115276784580684	10.7438706374448	6.33322426843816e-27	2.37242273657622e-25	up
CM000372.1/250649316-250649171	8.90284293635154	1.06243295630429	0.0988994547504803	10.7425562555908	6.42406096014291e-27	2.40499077812894e-25	up
CH991776.1/392871-393016	2.30992516592267	1.08296379590854	0.100813192270541	10.7422825477276	6.44313875871282e-27	2.41140180739847e-25	up
AEWC01018619.1/3101-2996	15.2127597012902	1.34065420529057	0.124828680767546	10.7399533268089	6.6077783159757e-27	2.47227022156633e-25	up
AAIZ01004007.1/40644-40551	9.63373113829872	1.03022533508707	0.0959491117722402	10.7372055463377	6.80737354246707e-27	2.54540519848978e-25	up
FAOM01220599.1/108679-108479	2.81358151683429	1.00448938668144	0.0935854877248002	10.7333883821311	7.09460341805763e-27	2.64959617308149e-25	up
CM000671.2/127785836-127785905	2.98476617541218	1.08370610506347	0.100992489574365	10.7305613479851	7.31504441772449e-27	2.72862206697162e-25	up
LM595675.1/196-119	5.23199996627755	1.00332369624435	0.0935039302160313	10.730283678197	7.33705889260951e-27	2.73600721036759e-25	up
CM000966.2/45604787-45604515	2.64887179472551	1.28128740315891	0.119662886309209	10.7074753307226	9.38873285432638e-27	3.48424426828365e-25	up
CM001887.1/4437010-4437137	2.35325473543595	1.06750891017538	0.0997630013763653	10.7004490186507	1.01286207083638e-26	3.75430964160992e-25	up
CM000940.1/82775260-82775091	7.37579482955768	1.16294449244235	0.108725663611906	10.6961360713644	1.06111221441086e-26	3.93079516618301e-25	up
GG666614.1/215945-215862	4.80045344079043	1.02027211960398	0.095448757806111	10.689213176315	1.14336819587997e-26	4.22789411227637e-25	up
ABRO02045979.1/11236-11375	4.75720027771279	1.00994830056413	0.094538299568623	10.6829539474743	1.22316407620512e-26	4.51484670137202e-25	up
JMFK01111616.1/2459-2543	1.78099197825203	1.0234163806383	0.0958980774310899	10.6719176030792	1.37753696148518e-26	5.07101173406836e-25	up
CM001219.2/20163636-20163542	2.96711498433438	1.06434817240298	0.0997892299421454	10.665962379107	1.46870608924356e-26	5.40018473575712e-25	up
ANKR01265900.1/3110-2960	2.74631008184727	1.02206016395115	0.095939691908009	10.6531524505118	1.68558287761086e-26	6.18471164139251e-25	up
CM000232.2/25884683-25884786	2.39945890838587	1.03079207336836	0.0967735277241362	10.6515913763808	1.71409396162093e-26	6.28745553337531e-25	up
LSSN01000632.1/778-615	6.14735153225871	1.26371823289767	0.118644897389418	10.6512649149156	1.72011655182036e-26	6.30580019062222e-25	up
CYGX02000060.1/108792-108932	2.73048833646319	1.05586776501855	0.099146467328368	10.6495752543716	1.75162444517505e-26	6.41939943594162e-25	up
CM003511.1/45211906-45211745	3.13953908875589	1.13217758703279	0.106371785326981	10.6435892144946	1.86792318621973e-26	6.84155265369852e-25	up
CM007906.1/203430030-203430136	6.28206133335427	1.1300078214493	0.106186316186964	10.6417461498493	1.90524877107688e-26	6.97619380982565e-25	up
FAOM01224499.1/20793-20953	4.96549966523754	1.21513927464237	0.114220401208948	10.6385484710342	1.97177036762645e-26	7.21334944444749e-25	up
GG667038.1/277075-276786	6.57945450749542	1.08166495268206	0.10168018983414	10.6379124040432	1.9852745324817e-26	7.25845057673824e-25	up
CM004469.1/80839612-80839475	2.95917522203354	1.01939005075974	0.0958500670661999	10.6352565205373	2.04265861063534e-26	7.46604420775381e-25	up
ADWL01007018.1/1391-1594	2.34868384077989	1.0674773113715	0.100382802663972	10.6340656272056	2.06892061872783e-26	7.55979552983393e-25	up
HE813975.1/508632-508544	2.40828983019526	1.18301679430957	0.111274094459494	10.6315562490621	2.12535909975521e-26	7.75913179564094e-25	up
CM000377.2/102359414-102359510	1.86139260496657	1.06954233293463	0.100638559484277	10.6275600367842	2.21840467282564e-26	8.09403038251881e-25	up
FWFQ01000004.1/123529-123242	1.90991573771527	1.24003869745798	0.116707253633405	10.625206736105	2.27507517547433e-26	8.29344498864671e-25	up
CP013435.1/453105-453331	1.76631503792432	1.18451094095114	0.111484532804178	10.6248903875458	2.28280187980182e-26	8.31915532749031e-25	up
CM003284.1/22176498-22176585	6.87545594707919	1.26765214683669	0.119347206159081	10.621548569365	2.36603056754226e-26	8.61229546324609e-25	up
LL903104.1/42563-42687	6.49357089471344	1.01667060662642	0.0957188255978503	10.6214279194965	2.3690909879445e-26	8.62089378424792e-25	up
ABKE02013752.1/806-865	41.3262150587495	1.01075103267601	0.0952665679827589	10.6097139225057	2.68570107883035e-26	9.75001884154738e-25	up
JMFK01032300.1/728-803	12.8349604583714	1.09024113962925	0.102845733603576	10.6007425046102	2.95623726589227e-26	1.07164034863531e-24	up
AWGT02000435.1/233528-233800	2.74867870358309	1.2494448623188	0.117869802833214	10.6002116936326	2.97306478709278e-26	1.07710787304217e-24	up
CM000561.1/11602214-11602113	12.1071222598462	1.00088156623086	0.0944278356857736	10.5994335140909	2.99790605379448e-26	1.08547057082081e-24	up
CM000328.3/47993245-47993317	2.05228152977555	1.1436770126066	0.107903239231254	10.5990980507594	3.00867817471724e-26	1.08905152997944e-24	up
FR890332.1/48565-48398	8.90863853248676	1.10315538328586	0.104144362324312	10.592559776309	3.22646078346424e-26	1.16617289230902e-24	up
AOTI010416623.1/10456-10611	2.64799249736318	1.10067452379304	0.103939841108592	10.5895344081111	3.33245208283778e-26	1.20377762950209e-24	up
JJOQ01047977.1/2085-2191	2.21907879677256	1.39043336208234	0.131323004959665	10.5878887138579	3.39154964519605e-26	1.22440892278674e-24	up
CM001655.1/102157246-102157141	6.98230316960071	1.07161207542626	0.101231348538802	10.58577299319	3.46905472795303e-26	1.25092654541736e-24	up
KI535697.1/28262529-28262633	2.19407901913126	1.03373809541097	0.0977158298921464	10.5790238547015	3.72822062041378e-26	1.34085622942397e-24	up
JYOC01000004.1/241888-241523	4.38511996489841	1.0198522488415	0.0964884282156196	10.5696845487261	4.11877699407558e-26	1.47830569158292e-24	up
CAJI01003559.1/67272-67353	111.490785515237	1.2268053031277	0.116127295413384	10.5643147785418	4.36142168105001e-26	1.56448579929077e-24	up
CM000301.1/95802223-95802353	2.14039210305195	1.08964941319505	0.103188244037176	10.5598212602831	4.57532189700079e-26	1.63740824341708e-24	up
CM002500.1/22830948-22830750	6.74130803257349	1.08835688760083	0.103077970731753	10.5585789075451	4.63627360731178e-26	1.6587407410825e-24	up
CAJW012617423.1/157-33	2.80264946869218	1.02058097155355	0.0966977362653117	10.5543419212355	4.8502632622505e-26	1.73279023282276e-24	up
CM002788.1/44812410-44812287	20.5105638749542	1.03098750775271	0.0976941919532938	10.5532118863895	4.90897102368214e-26	1.75274966556387e-24	up
FAOM01000242.1/161612-161742	1.9623810777718	1.09313700123161	0.103594475612596	10.5520781370575	4.96857955681514e-26	1.7735200367761e-24	up
LZPO01066339.1/123785-123888	3.85662684157981	1.05981698071081	0.100482604517553	10.5472682142277	5.22954979442649e-26	1.86451647132038e-24	up
LMLI01000002.1/202433-202787	5.77084597021752	1.09298026873091	0.103636244246748	10.5463129880376	5.28297176770173e-26	1.88301950985738e-24	up
CM003281.1/75452320-75452407	6.7775248100052	1.30244090258552	0.123512080205559	10.5450487144082	5.3545101305063e-26	1.90796726347288e-24	up
ALAR01166570.1/3421-3258	2.05846204017149	1.11085598600951	0.105396734576385	10.5397571421383	5.66449863997596e-26	2.01551676680274e-24	up
LJSK01000045.1/88830-88749	4.60931338794641	1.0322713740395	0.0979499932114496	10.5387590156447	5.72493373285857e-26	2.0364336448533e-24	up
LN609529.1/9545896-9546055	2.36895405451361	1.27325186832008	0.120908884291745	10.5306725455163	6.23871350918391e-26	2.2140887598503e-24	up
CM001639.1/17845504-17845618	13.4060255258658	1.02297578451579	0.0971497151033953	10.5298897009327	6.29081494530207e-26	2.23129658048422e-24	up
KK198756.1/8608499-8608388	4.05176544736263	1.0272669840561	0.0975766430744983	10.5277959118946	6.43229391364795e-26	2.27951338958176e-24	up
KI915374.1/122099-121987	2.54314714307175	1.26150430748126	0.119957428566128	10.5162666669355	7.26972941777858e-26	2.56965059191035e-24	up
GL637601.1/19261790-19261685	3.16656398006272	1.00081903358031	0.0951778435338391	10.5152522522165	7.34838975644749e-26	2.59596848769402e-24	up
JH212636.1/1092538-1092403	3.60014705725205	1.03034202713846	0.0980142474947866	10.5121658684699	7.59294116224203e-26	2.68159399147511e-24	up
KV774558.1/29157-29295	1.93446669120493	1.18187781665591	0.112432062546768	10.5119286250244	7.6120697545281e-26	2.68758086489012e-24	up
JRHH01000001.1/117733-117665	1.73529104409005	1.0560156137466	0.10049768954772	10.5078596184558	7.94768259450639e-26	2.80286910762215e-24	up
AASG02000024.1/52687-52793	3.20097221668291	1.45109204291248	0.138111481766406	10.5066720330086	8.04837114940431e-26	2.83756792996759e-24	up
GL636502.1/263366-263617	12.1521142990148	1.30142321444775	0.123893218326452	10.5043942842664	8.24503949690781e-26	2.90607632487643e-24	up
JMFK01039701.1/5150-5066	1.94612402587483	1.02124940929117	0.0973111974677771	10.4946751850355	9.1391497578682e-26	3.21387793308024e-24	up
AM260479.1/1428996-1429117	32.7845467794365	1.13945384119841	0.108580303168473	10.4941118043338	9.19382852258157e-26	3.23126564197581e-24	up
AYZV02062079.1/158-286	2.99335356073954	1.15950116774896	0.110502349734995	10.4930001084109	9.30267681357638e-26	3.26859106664385e-24	up
CP002824.1/4418258-4418141	2.20575874231382	1.00121111746635	0.0954499067849494	10.4893881114217	9.6652274781542e-26	3.38922552193338e-24	up
CM009302.1/15188392-15188539	5.64367145404121	1.09629536953559	0.10463934422916	10.4768944951977	1.10306527513766e-25	3.86035327071134e-24	up
MGCS01000016.1/5046-4925	4.2128101206755	1.08875071233896	0.103922892879349	10.4765242977114	1.10739021413395e-25	3.87439090276824e-24	up
AFEY01436025.1/11278-11355	5.52975988930554	1.03332082244679	0.0986848549232244	10.4709159602119	1.17500495937239e-25	4.10629811275943e-24	up
KI536861.1/3110653-3110759	2.22050784413026	1.35325450712118	0.129282334482751	10.4674355745157	1.21900599985774e-25	4.2540484112616e-24	up
CM000007.3/67586556-67586659	4.80238252907028	1.16290889965721	0.111135492964889	10.463883936922	1.2655912860148e-25	4.4128784213972e-24	up
FR853099.2/73561717-73561580	6.8895579245916	1.01350273418932	0.0968772802797055	10.4617174559724	1.29487004042824e-25	4.51369322844704e-24	up
CM000522.1/47119665-47119393	2.29651163113045	1.02372261700137	0.097854770729516	10.4616526038478	1.2957567511778e-25	4.51550930156422e-24	up
CM002495.1/26769438-26769300	4.08884341034955	1.05639790046767	0.101003578597206	10.459014572944	1.3323407439449e-25	4.63907069862914e-24	up
FR853102.2/118330313-118330243	1.93295719630386	1.07709233030527	0.103013249702222	10.455862070353	1.37740409619407e-25	4.79462444175047e-24	up
GG661996.1/442307-442427	2.75502119453738	1.11038467050641	0.106264899439821	10.4492139583233	1.47744636263998e-25	5.13706976914765e-24	up
AOTI010525732.1/2283-2160	2.66988906017962	1.43249993945301	0.137099755457062	10.4485958758814	1.48710543178283e-25	5.16628963003271e-24	up
AEWC01012813.1/15385-15474	2.02376117398478	1.11424574010518	0.106696796206153	10.4431040080369	1.57572473967908e-25	5.46800399546645e-24	up
FAOM01374486.1/109728-109590	1.94520449859635	1.16715803658501	0.111774851499142	10.4420450658704	1.59340466784757e-25	5.52780240319763e-24	up
CM000039.3/50511122-50511033	4.13818904907747	1.30235511546321	0.124737068448038	10.4408026552728	1.61439853436658e-25	5.59591685124013e-24	up
CM002520.1/19907918-19908114	2.37720223791958	1.26315310143957	0.121008990105141	10.4385062658737	1.65392637043442e-25	5.72971327454537e-24	up
CP022437.1/92785-92719	1.99363436337236	1.29034632227268	0.123657196040537	10.4348664177189	1.71855300428402e-25	5.95026086183228e-24	up
CM000998.2/34395653-34395550	3.26463247849228	1.21402077275301	0.116377577748175	10.4317412017286	1.77603484408735e-25	6.14239412128227e-24	up
GL010145.1/788637-788684	1.78542460633326	1.08355998461522	0.103896328010592	10.4292423549825	1.82336340663011e-25	6.30214995290557e-24	up
JJRH01038085.1/339-401	2.48670496961551	1.27445382351769	0.12221397183946	10.4280533914061	1.84631933158408e-25	6.37475825592906e-24	up
CM001496.2/144086099-144085885	2.36796529093218	1.2854651141164	0.123311300652264	10.4245523915232	1.9155915263023e-25	6.60469853586964e-24	up
CM003256.1/2046736-2046842	3.94445999271391	1.01078310913048	0.0970579670730184	10.4142208992494	2.13538800288716e-25	7.33793726525111e-24	up
JSYP01000007.1/46519-46437	1.94655716997322	1.11220236966457	0.106809466580843	10.4129568779632	2.16393993162846e-25	7.43398262321375e-24	up
HE813983.1/28473318-28473157	8.6821082187072	1.23133074964867	0.118336818738967	10.4053054896194	2.3450271767839e-25	8.04713216962632e-24	up
AEWC01012813.1/10333-10415	1.99548496688613	1.07464284588718	0.103290024929479	10.404129988553	2.37414821945746e-25	8.14479945429212e-24	up
KB707266.1/108317-108552	2.69542899651369	1.02470480360032	0.0986029353870576	10.3922342633911	2.68977197037275e-25	9.20711853723267e-24	up
HE813976.1/17984588-17984473	8.50189436171512	1.1374548307506	0.109463411959426	10.3911874332239	2.71946108268231e-25	9.30100889076508e-24	up
BABH01043948.1/1591-1508	1.83597501324434	1.20842287585462	0.116310136878058	10.3896608523603	2.76333938431114e-25	9.44323241356568e-24	up
AACT01051409.1/404-210	2.451139083011	1.24059881707877	0.119500079950971	10.3815731134888	3.00777607440937e-25	1.02558435889306e-23	up
AOTI010811833.1/1441-1537	6.83444526510623	1.12729911053399	0.108661230400604	10.3744371969463	3.24116529964744e-25	1.10424999232028e-23	up
JPKG01000013.1/20161-19987	5.79951635799072	1.39900028808089	0.134966113723246	10.3655669522322	3.55643109789108e-25	1.21032369017204e-23	up
JJRM01057068.1/110-20	2.20887784467199	1.07912509947472	0.104248505274736	10.3514683172751	4.12116258705957e-25	1.39405945835362e-23	up
CM000884.2/10453510-10453595	3.61894974075611	1.00092101935574	0.0966975974761682	10.351043309038	4.13949996684061e-25	1.3998788877181e-23	up
MJEQ01037191.1/3315008-3314902	1.6321038732672	1.10172007334466	0.106588683199475	10.3361824189426	4.83413076712281e-25	1.63032083462201e-23	up
KI517609.1/1235546-1235440	6.39140185310163	1.44367894449144	0.139791773389764	10.3273526723651	5.30032178906056e-25	1.78218989828902e-23	up
KB446541.1/1746884-1746979	4.41015876830412	1.31423348312296	0.127320744237455	10.3222258948777	5.59116724178881e-25	1.87538776693611e-23	up
CM000232.2/175985500-175985642	21.3546980402414	1.13598349907543	0.110100440620174	10.3177016611075	5.86093137313681e-25	1.96287695363612e-23	up
CM000994.2/176700617-176700726	2.11789975496482	1.07194472411421	0.103907227162327	10.3163634848958	5.94316554519319e-25	1.98859285510546e-23	up
AFYH01256345.1/14717-14643	3.81565359562307	1.40071398792406	0.135784271135704	10.3157308001026	5.98244259875546e-25	2.00119269244958e-23	up
FR853099.2/32565142-32565041	97.482096570591	1.45849995639041	0.141536565002515	10.3047573350709	6.70607097658554e-25	2.23900803498395e-23	up
JRRC01529221.1/5749-5605	1.9390347245177	1.03817134341008	0.100748701045982	10.3045630626668	6.71963378363622e-25	2.24292982967828e-23	up
DS562864.1/29833169-29833298	11.7511356471218	1.04936836876296	0.101871338893734	10.3009185916129	6.97916347815983e-25	2.32578503730483e-23	up
