	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
CCCW010028696.1/19096-18913	24.3634440609662	-1.01269217420061	0.0957959405498176	-10.5713474745203	4.04638410872445e-26	1.45316740295518e-24	down
FP565176.1/278777-278852	3.26701421716764	-1.15302314082858	0.109079549791292	-10.5704794623257	4.08401289116695e-26	1.46625444503228e-24	down
JHON01021033.1/6853-6688	3.86194118995936	-1.0776629373177	0.102012284408217	-10.5640506294837	4.37371679032691e-26	1.56844050150474e-24	down
APWO02000113.1/1468173-1468044	3.64115473961757	-1.01446128630782	0.0960363160049924	-10.5633090533698	4.40841819717153e-26	1.58042560385707e-24	down
GK000017.2/71099649-71099540	2.64117672739531	-1.44021246345061	0.136347691067214	-10.5627931956739	4.43271812613335e-26	1.58867588272114e-24	down
LSRQ01000954.1/276865-276955	4.01274848173354	-1.15834656837166	0.109677897183119	-10.5613491699031	4.50144853422743e-26	1.61284053286127e-24	down
KI537036.1/13406993-13406888	1.71304895906182	-1.16116840608305	0.109946484134108	-10.5612145329423	4.50791035204393e-26	1.61468719276519e-24	down
CM002327.2/43365065-43365136	3.62293837907762	-1.16676404546847	0.110490269388826	-10.5598805390049	4.57243353167638e-26	1.63684900924621e-24	down
LZPO01018035.1/8491-8390	1.797887298583	-1.043117151307	0.0988071377857768	-10.5571032081566	4.70972025246628e-26	1.68404210869246e-24	down
MLAU01054428.1/182-345	9.3493337359027	-1.06463403724029	0.100867866606373	-10.5547393145026	4.82978366625797e-26	1.72597316846755e-24	down
BABH01004395.1/2507-2441	4.29450038508997	-1.10863853226988	0.105066336372404	-10.5517958515309	4.98353234900991e-26	1.77834327187155e-24	down
LFEJ01000013.1/133720-133783	2.23902834097539	-1.13896324947254	0.107982587516092	-10.5476565775275	5.20798361707964e-26	1.85736372395606e-24	down
GL019074.1/60962-61124	15.1164935491948	-1.38173560227871	0.13105511273939	-10.5431644244689	5.46291757371237e-26	1.94547305160404e-24	down
CM002322.2/34545345-34545274	2.55462099030869	-1.12761482340699	0.106970979660345	-10.5413152893186	5.5714169256512e-26	1.98296830491871e-24	down
AAMC03015538.1/31309-31387	6.04126033703123	-1.14878980288583	0.109080025987184	-10.531623846705	6.1759760009652e-26	2.19308428210288e-24	down
CAJW010244397.1/515-376	2.0806830306316	-1.12865701895589	0.107196233264862	-10.5288869261589	6.35818411368993e-26	2.25389685945756e-24	down
ALWS01082093.1/3659-3585	1.90168117196443	-1.04744624527186	0.0995147920887809	-10.5255331723689	6.58873626164275e-26	2.33428432927549e-24	down
JJRQ01000007.1/15177-15316	3.62813113717003	-1.08230896396822	0.102849076494817	-10.5232735271354	6.74872754067326e-26	2.38891024080231e-24	down
JRRC01032930.1/4936-5079	2.21938494767714	-1.15653745905031	0.10994938925993	-10.5188165831112	7.0756688467357e-26	2.50392284657141e-24	down
CM000880.2/69601124-69601213	1.91134473617124	-1.10412730481644	0.104973350911245	-10.5181676609522	7.12456223699877e-26	2.52050272285892e-24	down
FLSP01000061.1/27890-27685	2.78498980583447	-1.09438082826786	0.104060340209011	-10.5167907972406	7.22941460026514e-26	2.55613219320028e-24	down
GL636121.1/192375-192283	2.99198907318626	-1.05582478322355	0.100406145034554	-10.5155394907373	7.32603131485499e-26	2.58881063074561e-24	down
CM002516.1/37653544-37653744	2.21511331723981	-1.05837041413845	0.100766904819235	-10.5031549399781	8.35404190243181e-26	2.94365538130551e-24	down
LZPO01097162.1/137198-137348	2.00507770697478	-1.04994418637292	0.0999701771242362	-10.5025740333351	8.40562407764807e-26	2.9609860017662e-24	down
FR853080.2/12173196-12173113	1.87129209857228	-1.09580810198376	0.104343618845269	-10.5019177416948	8.46428000720516e-26	2.98079784349574e-24	down
GK000003.2/64875348-64875242	12.8988282406376	-1.37806129644598	0.131270336354281	-10.4978880584779	8.83342972165993e-26	3.10813878846939e-24	down
JYDM01000070.1/93783-93941	3.39483529834681	-1.27135291400721	0.121118640174923	-10.4967568342171	8.93989704116167e-26	3.14470429594914e-24	down
CM003531.1/37821621-37821434	4.48958306336653	-1.09484237328437	0.104342516668638	-10.492773303152	9.32504013251537e-26	3.27458491206316e-24	down
AEJC01000475.1/18193-18444	46.5428633547677	-1.19716740448229	0.114119827949682	-10.4904417224511	9.55804937500471e-26	3.35354714473737e-24	down
CM002505.1/24340810-24341013	1.76656663497834	-1.08833755286001	0.103763030025735	-10.4886832293745	9.73759545375491e-26	3.41363269586658e-24	down
AZIM01000835.1/250656-250578	4.72054541760579	-1.16040325113981	0.110662449064903	-10.4859711758163	1.00210763275801e-25	3.51201320469391e-24	down
JPUW01000003.1/83933-84119	3.22552119381532	-1.0127205933527	0.0966134042853739	-10.4821955177292	1.04293993744946e-25	3.65304136729107e-24	down
AFSB01202689.1/22525-22441	4.76482955519384	-1.21597507091627	0.116046245834313	-10.4783662941789	1.08603552375175e-25	3.80291077840558e-24	down
AZIM01001851.1/28742-28872	4.82331822295919	-1.1257469706623	0.107437365135304	-10.4781699480861	1.08829223451978e-25	3.80973250954601e-24	down
ABKE02010970.1/577-637	2.22557975099719	-1.31537613933705	0.125624743778927	-10.4706771912055	1.17797265886325e-25	4.11550447777385e-24	down
ABKE02002226.1/5935-5866	45.5714035017603	-1.19959719141166	0.114569306146825	-10.4704936405422	1.18025908988077e-25	4.12232614736632e-24	down
MNYM01000032.1/98726-98885	15.6997773433513	-1.01245447297961	0.0967892205241971	-10.4604052754666	1.31292881268869e-25	4.5727699476741e-24	down
CM002818.1/201112172-201112067	2.07753333897364	-1.10652269548938	0.105836631459429	-10.455006742288	1.38988893209062e-25	4.83535662629938e-24	down
CP009227.1/1340434-1340533	2.31166655655947	-1.13122723476658	0.108206895741388	-10.4542989336853	1.40030525091998e-25	4.87022221748135e-24	down
BABH01036883.1/9775-9708	2.23896270229498	-1.46625678961586	0.140327778589763	-10.4487992637747	1.48392010339863e-25	5.15667456589987e-24	down
AGCT01027545.1/18055-17868	3.22887025729499	-1.14048131762679	0.109156134954446	-10.4481650811724	1.49387465188459e-25	5.18834642809808e-24	down
CAJW011588935.1/1841-1964	1.69940992721676	-1.06291373078448	0.101754158107579	-10.4458997111521	1.52997686838754e-25	5.31074455963095e-24	down
CP002687.1/15467236-15467317	13.2372943409742	-1.06211122602704	0.101749231863068	-10.4385183708945	1.65371551208729e-25	5.72971327454537e-24	down
FAOM01459357.1/3680-3595	2.89761442563962	-1.17007803270305	0.112140484396063	-10.434037618123	1.73361489421033e-25	5.99904606946079e-24	down
AEWC01051360.1/476-251	2.49642045744189	-1.06343712421567	0.101977881300925	-10.4281154957278	1.8451131933555e-25	6.3723758253767e-24	down
CP003284.1/2817081-2816935	4.49637162037503	-1.29114739146508	0.123833797756422	-10.4264539637615	1.87765270176854e-25	6.47750834819664e-24	down
KL198011.1/2307035-2306683	3.98159355344961	-1.0107682343935	0.0969471061162079	-10.4259763378798	1.88711133868143e-25	6.50832018894744e-24	down
HE587301.1/1407254-1407175	2.7857673106276	-1.29851984775224	0.124574688046689	-10.423625120904	1.93436634995112e-25	6.66756963974777e-24	down
ALYE01003936.1/26973-27121	2.06563678877107	-1.13270460812192	0.108676697417272	-10.4226999443387	1.95328050416902e-25	6.72900773685103e-24	down
ABDG02000027.1/5067119-5067262	2.97460620173511	-1.19388325249586	0.114585708715566	-10.4191287541749	2.02802414446662e-25	6.98260136834926e-24	down
CM002908.2/26190564-26190624	8.13329774554808	-1.17811731590637	0.113096246476614	-10.4169444398845	2.07513088185542e-25	7.1408099141841e-24	down
GL010154.1/1759127-1759290	1.99297611376188	-1.14618493617955	0.110043481801115	-10.4157458253736	2.10143921561056e-25	7.22731189618396e-24	down
JH205674.1/1881766-1881904	3.20604719771469	-1.11673296350848	0.107220470318612	-10.4152962600335	2.1113917129443e-25	7.25951857459781e-24	down
JRRC01487047.1/53977-53861	2.39076052903105	-1.11730433548852	0.107277906609258	-10.4150460314081	2.11695150650403e-25	7.2766082573786e-24	down
LLZK01000219.1/2427-2556	11.3775315767892	-1.19835800048925	0.115200601981635	-10.402358840801	2.41870349635079e-25	8.29304313489139e-24	down
LMAW01001703.1/1156916-1156827	1.81550150211606	-1.08042754650847	0.103881418108123	-10.4005852652486	2.46415005867282e-25	8.44652080633579e-24	down
HE601624.1/40153618-40153727	2.2659580429348	-1.14611661380793	0.11026250634617	-10.3944364388897	2.62836069406126e-25	9.00439617575905e-24	down
MJEQ01037189.1/4266243-4266115	2.5268423586017	-1.29779661924444	0.124866946199879	-10.3934360432505	2.65608420170426e-25	9.09432624004498e-24	down
AM902716.1/1084068-1083987	11.9652351756489	-1.07664091930936	0.103610140133635	-10.3912697919405	2.7171135872572e-25	9.29555501223253e-24	down
CM000940.1/76392956-76392802	3.19182735249338	-1.03602868726734	0.0997116000589018	-10.3902523543432	2.74625528478822e-25	9.38744871268639e-24	down
AE004439.1/635203-635280	1.81855665143734	-1.06225522392487	0.10229093684715	-10.3846465451007	2.91246100991483e-25	9.94182294642421e-24	down
CM002495.1/4151327-4151115	2.15196599801845	-1.03719056579225	0.0998777906909834	-10.3845966016736	2.91398569669686e-25	9.94427822000466e-24	down
CM003532.1/6730726-6730912	9.36726259153276	-1.59959545014027	0.154039646176487	-10.384310077599	2.92274808092296e-25	9.97142470448733e-24	down
CP021111.1/4168759-4168840	12.2973285359901	-1.07871305693411	0.103902709532079	-10.3819530962383	2.99582639311158e-25	1.02179196990249e-23	down
LFZW01000001.1/4313888-4314180	7.62425410123506	-1.0454513285148	0.100725508818111	-10.3792111926947	3.08312015355492e-25	1.05098475736918e-23	down
CCCW010023053.1/30366-30306	3.21586489399664	-1.19133662715071	0.114790494322079	-10.3783561015781	3.11085575891658e-25	1.06014667083056e-23	down
CM007392.1/83444421-83444523	1.65261981187185	-1.10423332965404	0.106560408943211	-10.3625102475209	3.67196532142338e-25	1.24792241757639e-23	down
CM003255.1/32450210-32450315	1.78886958276341	-1.09829340051392	0.106020959233146	-10.3592101831366	3.80087525956962e-25	1.29066684969346e-23	down
CM003255.1/6201970-6202076	1.9302506024203	-1.12514399594329	0.108615286109209	-10.3589838617374	3.80987856220319e-25	1.29336839790515e-23	down
GL348717.1/1852500-1852603	2.18379407372993	-1.08173234769578	0.104452948864809	-10.3561685854924	3.9236553862413e-25	1.3312610146426e-23	down
AAQR03037048.1/1077-853	3.11321577332315	-1.00689355152333	0.0972369121966213	-10.3550547706338	3.96959307026078e-25	1.34543583674177e-23	down
AFSB01181644.1/1079-1163	2.03561975162773	-1.05859310919144	0.102229647530757	-10.3550499758198	3.96979197302155e-25	1.34543583674177e-23	down
CM000314.3/11895230-11895151	1.9772374301348	-1.05409684918944	0.101800015956352	-10.3545843218865	3.98915577190106e-25	1.35125674854617e-23	down
AYCK01005989.1/22471-22655	6.43972905933382	-1.15062597080931	0.111135793066173	-10.3533338725914	4.04161893776215e-25	1.36827695916539e-23	down
JARO02006678.1/24036-23963	8.99246558810772	-1.0126683889675	0.0978202170174487	-10.3523424895579	4.08369827471727e-25	1.38214380093967e-23	down
AASG02011273.1/6221-6154	1.95420133867052	-1.06958337542224	0.103341247013839	-10.3500142133857	4.18423684813013e-25	1.41462035915918e-23	down
CH476662.1/261715-261463	2.1340175142683	-1.06037258966366	0.102529156377764	-10.3421565837992	4.54199321050813e-25	1.53347229345096e-23	down
CM000880.2/21505256-21505121	1.88251063172859	-1.11420764325754	0.107816404063833	-10.3343053678351	4.92970663157454e-25	1.66209999559597e-23	down
BDDD01000358.1/59956-60112	2.57993740048833	-1.0032958146274	0.0970967635196953	-10.3329480639577	4.99998217359036e-25	1.68441418556304e-23	down
KZ111147.1/1404534-1404454	2.4782717161828	-1.04015190306772	0.100674949676124	-10.3317846834187	5.06100661855048e-25	1.70404244662992e-23	down
JTDY01003689.1/25057-25124	2.29868516943648	-1.46470741351393	0.141790575537526	-10.3300759444784	5.15197790249394e-25	1.73419958469226e-23	down
BDFN01003172.1/655007-654813	63.407169626225	-1.02536489304671	0.0992624690220284	-10.3298346610657	5.1649534276126e-25	1.73809340365351e-23	down
CM001224.2/9180350-9180122	2.39926697856545	-1.01834881553181	0.098594669107213	-10.3286397201095	5.2296927360221e-25	1.75939973496233e-23	down
FR853081.2/12328082-12327976	1.79473375278545	-1.11074168355538	0.107558403647624	-10.3268702945269	5.32703594541633e-25	1.79068465589073e-23	down
CM000995.2/155653024-155652892	6.98771351742068	-1.36553851943039	0.132251150397635	-10.3253432225328	5.41248821877526e-25	1.8184193071993e-23	down
AYUG01081490.1/20173-20083	7.19201572062528	-1.22234584695233	0.118391035835811	-10.324648638496	5.45180398017165e-25	1.83063185701342e-23	down
CM002821.1/178854142-178854036	1.94499661792623	-1.08500974422558	0.105126834697537	-10.3209589382891	5.66544604773382e-25	1.89978623742966e-23	down
ALAR01031240.1/850-760	2.84249052953503	-1.02607855163648	0.0994412342933198	-10.3184414285313	5.81595583519326e-25	1.94956819538371e-23	down
AAPE02049082.1/510-584	3.53705553716815	-1.25998323257624	0.122117794572463	-10.3177693061643	5.85680449079623e-25	1.96235532393386e-23	down
CM001449.1/11643108-11643024	16.2897603115804	-1.45166112966791	0.140708363119919	-10.3168077396418	5.91573902699952e-25	1.97995247000698e-23	down
ALAR01119853.1/3622-3517	4.2565152728584	-1.57635083510046	0.152859590950346	-10.3124103976734	6.19282865598669e-25	2.07044724748812e-23	down
FAOM01306290.1/214576-214680	8.13215554667557	-1.37822855904405	0.133650561648452	-10.312179328279	6.20773946416684e-25	2.07487053644221e-23	down
CM000368.1/329586380-329586306	1.99742863981557	-1.03699638166849	0.100642392230715	-10.303773178317	6.77505872191131e-25	2.26020791752755e-23	down
JRRC01325930.1/1913-2019	9.40199800171768	-1.02124207571322	0.0991284651046918	-10.3022080956732	6.88621946628298e-25	2.29605116139084e-23	down
FAOM01221966.1/79699-79803	2.9613352421122	-1.24672660552478	0.121087741021573	-10.2960596589432	7.3406840637894e-25	2.44296382746078e-23	down
CM001008.2/94987138-94987007	1.87784898808196	-1.03070228248477	0.100172637163153	-10.2892597387252	7.87796825918756e-25	2.61753763462155e-23	down
CM001252.2/13334117-13333937	21.86447799868	-1.33412407252766	0.129663281443109	-10.2891432152519	7.88750679482379e-25	2.62000185349288e-23	down
LMQY01000018.1/61716-61432	2.03403077645581	-1.10535083608772	0.107429681821336	-10.2890636679536	7.89402505630819e-25	2.62146176883341e-23	down
KQ058971.1/94221-94369	2.10433306039228	-1.11442046003733	0.10843119894891	-10.277673500248	8.88463208754652e-25	2.94408951847878e-23	down
CM000785.4/89614479-89614401	15.5554198805274	-1.09669183841305	0.106709624416199	-10.2773470004507	8.91477355900364e-25	2.95328484513835e-23	down
KB915964.1/2230-2422	1.969157016721	-1.0014686617572	0.0974562322892054	-10.2760863849661	9.03210350174344e-25	2.99135127455273e-23	down
ALWT01052603.1/4610-4739	11.2598039692645	-1.39940389265165	0.136188852696813	-10.2754657590592	9.09042809982864e-25	3.00986048975501e-23	down
CP013002.1/2254602-2254778	4.22984298370678	-1.15852882189718	0.112756030592827	-10.2746506400242	9.16759782692349e-25	3.03459777076298e-23	down
BABH01025761.1/1771-1694	3.71190409306439	-1.24518002110608	0.121193643306754	-10.2743014165719	9.20085812309946e-25	3.04397521635274e-23	down
CM009304.1/5420723-5420878	2.56487161007054	-1.03247712533002	0.100492177531826	-10.2742039299829	9.21016414360642e-25	3.04623773501955e-23	down
CM000674.2/130869837-130869731	1.90623819530583	-1.07300007082844	0.10446445399141	-10.2714371236428	9.4782057550585e-25	3.13237448652453e-23	down
AFEY01443875.1/429-271	2.56483051945083	-1.06300229181106	0.10350074154237	-10.2704799595653	9.57272134813765e-25	3.1627636055977e-23	down
CM002784.1/33416449-33416534	2.42345475488792	-1.07209110906817	0.104403269042331	-10.2687503839893	9.74588327521987e-25	3.21739228937125e-23	down
CAJW010041070.1/1707-1603	3.08510253587382	-1.25212434070951	0.121963869201063	-10.2663546910383	9.99087291173375e-25	3.29650747371978e-23	down
CM000881.2/45871199-45871065	1.8917600073302	-1.06161778472574	0.103451059085733	-10.2620291576324	1.04487656029618e-24	3.44482828161945e-23	down
HE587302.1/3538082-3538165	2.35836693797534	-1.22912088860611	0.119780050319072	-10.2614824867076	1.05080954639048e-24	3.46346377666151e-23	down
CM000130.1/7109000-7109191	1.63628932393054	-1.08921025884368	0.106201386980416	-10.2560831813292	1.11123045366104e-24	3.65967995872557e-23	down
LGDD01000288.1/12129-12065	7.90173530349806	-1.212700558124	0.118439478766682	-10.2389893197094	1.32614418826708e-24	4.34429213682567e-23	down
JHON01071877.1/10692-10586	1.93598763905329	-1.11612236881785	0.109069782757136	-10.2331034371188	1.40929322710834e-24	4.61300679121453e-23	down
AVPT01000078.1/838-998	6.25645039289666	-1.06265473540714	0.104053896205795	-10.2125415208427	1.74240047293212e-24	5.67926878542723e-23	down
MHQR01000032.1/7276-7155	10.053796949533	-1.20446976397151	0.118147011058103	-10.1946697862646	2.09455108881523e-24	6.80911094875826e-23	down
ALYE01014467.1/21384-21300	6.04327894752455	-1.25991320772142	0.123622966452629	-10.191578829361	2.16223719853422e-24	7.02360174766176e-23	down
CM001249.2/3907254-3907450	1.923093436064	-1.0351422498173	0.101589850903207	-10.1894258197462	2.21065989378921e-24	7.17711690156105e-23	down
CAJW010039999.1/3560-3422	23.212787381673	-1.04434990200935	0.102504484401797	-10.1883337895316	2.23562948410533e-24	7.25436796697809e-23	down
CM003529.1/48463241-48463324	9.19810244600161	-1.03092492803725	0.10126870420278	-10.1800939999482	2.43326211817711e-24	7.87853850982881e-23	down
JJRP01033970.1/12230-12152	1.96126913032891	-1.07255003986013	0.105360862021231	-10.179776619937	2.44121118390508e-24	7.90069364231696e-23	down
FP236843.1/2147367-2147258	2.53765513384752	-1.07113146698974	0.105224372563045	-10.1794996814828	2.44816836782174e-24	7.91905821425764e-23	down
LBLM01007877.1/32212-32075	2.48389774088906	-1.14461369461592	0.112476456906033	-10.1764736025796	2.52548056009715e-24	8.16486079586475e-23	down
ATBP01002454.1/165-119	3.04898855875853	-1.1614191724609	0.114175722418082	-10.1722077851899	2.63859026003475e-24	8.51938970256198e-23	down
CM000316.3/124360803-124361067	3.50763292095101	-1.16722299150762	0.114748308852243	-10.1720278336355	2.64347049343501e-24	8.53291542178912e-23	down
FWFD01000015.1/400982-401068	5.72416510032861	-1.39132195190741	0.137015212182197	-10.1545071510548	3.16404752737692e-24	1.01734015653691e-22	down
CM000150.2/1478856-1478649	1.97640572118726	-1.01934261141815	0.10040754363942	-10.1520520716927	3.24467925153222e-24	1.04218017124917e-22	down
JRRC01267902.1/1963-1799	3.9547759518027	-1.1432722308348	0.11261865696749	-10.1517125281011	3.25598986254946e-24	1.04499754704772e-22	down
AWHE01044049.1/8302-8444	3.31103032852444	-1.01599918468673	0.100115889211652	-10.1482311418005	3.37423605781466e-24	1.0823854964569e-22	down
ANKR01267526.1/16917-17042	3.36597245333837	-1.13364254665353	0.111735187216835	-10.1457971735758	3.45942322725465e-24	1.10824635229015e-22	down
ABLF02028740.1/12463-12528	2.94381701863265	-1.33285169879326	0.131393444898022	-10.1439740759345	3.52462260199044e-24	1.12798886319999e-22	down
HE587330.1/193198-193271	3.97912901914717	-1.00878677032686	0.0994667292774208	-10.1419517627173	3.59837119092468e-24	1.15069591867674e-22	down
AAQR03072637.1/55360-55228	8.54350088477449	-1.01578184500235	0.100160338999265	-10.1415575780929	3.61292309357817e-24	1.15505020330893e-22	down
AAPE02023400.1/1378-1296	3.72951438169894	-1.11319933916097	0.1097675721099	-10.141422623855	3.61791850954759e-24	1.15634781914787e-22	down
CM001768.1/14088190-14088103	11.3678619443586	-1.24463720729851	0.122738378203194	-10.1405707450201	3.64960961660101e-24	1.16617494860894e-22	down
CM007367.1/1708191-1708271	12.8757670069088	-1.2274357661451	0.121048453568877	-10.1400367369971	3.66961552586968e-24	1.17226413906359e-22	down
JZEX01000020.1/42074-41967	2.11616571420183	-1.0378969708104	0.102406918799707	-10.1350278181924	3.86263614344574e-24	1.23201229490818e-22	down
AJIM01265834.1/2831-2710	4.8572572776308	-1.02877176591004	0.101569782250459	-10.1287188287281	4.12012242910989e-24	1.31210543223456e-22	down
CAJW011563583.1/7594-7690	2.09564868898609	-1.04912746680166	0.103599088025329	-10.1268021446786	4.20166268406075e-24	1.33738305819957e-22	down
MGKD01000008.1/22189-22069	10.2636994798371	-1.14881937271237	0.113508332997197	-10.1210135183708	4.45775364510036e-24	1.41779991512945e-22	down
KZ248549.1/270253-270316	2.16665522284036	-1.40680311783643	0.139012641207881	-10.1199653902891	4.50574917684707e-24	1.43269595510418e-22	down
ALWT01198136.1/10472-10608	8.73431251722542	-1.40691105536917	0.139028816530597	-10.1195643498809	4.52424857053159e-24	1.4378376383691e-22	down
CM003255.1/63539120-63539258	1.78406353510694	-1.05972074963429	0.104723140210837	-10.1192606285561	4.53830882539025e-24	1.44193493065693e-22	down
CM003252.1/20107972-20108078	1.95660028506913	-1.11305184990104	0.109999154238891	-10.1187309811835	4.56293155997904e-24	1.44938521699895e-22	down
AFTD01130481.1/13192-13256	1.99998114800667	-1.10882560733935	0.109726323071315	-10.1053746840555	5.22952818006969e-24	1.65643762272151e-22	down
GG663367.1/859138-858886	2.18911541737712	-1.01572572883855	0.100523748796215	-10.1043359504793	5.28524082775962e-24	1.67365507699878e-22	down
MNPL01018559.1/21851-21925	15.6085689675682	-1.68213015114445	0.16656561714169	-10.0989038434837	5.58630996278778e-24	1.76763331236669e-22	down
LWHJ01000028.1/324265-324340	1.79928595937572	-1.06116393624896	0.105122867331222	-10.0945109583573	5.84215401503837e-24	1.8457499281698e-22	down
KE546989.1/428410-428255	4.07914139844423	-1.02713092656948	0.101817786207285	-10.0879322251065	6.24715856890154e-24	1.97118368051402e-22	down
KI517537.1/12612591-12612485	1.80474863462307	-1.06802241278955	0.105882372712862	-10.0868764594639	6.31469442157639e-24	1.99198439152579e-22	down
JMFW02029386.1/16279-16144	2.62562066256281	-1.12406834882219	0.111445612524426	-10.0862503544124	6.35508654234522e-24	2.00370231156864e-22	down
CCXR01000001.1/337505-337794	3.85465082539028	-1.09966676020563	0.109034406573373	-10.0855023177076	6.40368050328944e-24	2.01850810411065e-22	down
CM001415.1/6801124-6801008	9.61367987026609	-1.31011152280823	0.129919173436691	-10.0840506304994	6.49903752084812e-24	2.04804278872914e-22	down
CM003264.1/42870264-42870158	1.73645777491034	-1.04642124653328	0.103782562836117	-10.0828233369577	6.5807509097817e-24	2.07273508502277e-22	down
GK000019.2/33814358-33814289	5.46605598817362	-1.51636976972784	0.150467203912021	-10.0777427260127	6.92998331192321e-24	2.1805075931614e-22	down
AOTI010594471.1/8466-8664	1.79029106642027	-1.02866896961633	0.10208559081876	-10.0765344194618	7.01570586237553e-24	2.20691763418034e-22	down
JPDN01000006.1/603306-603162	3.0386888876916	-1.160912663108	0.115256437307794	-10.0724323102905	7.31463755006271e-24	2.29802460313268e-22	down
ALAR01100537.1/20352-20205	9.94827105392206	-1.22059820282443	0.121218078918043	-10.0694402495002	7.54060070154375e-24	2.36540367738365e-22	down
JTDY01004680.1/15336-15402	2.10553024123211	-1.41082011743555	0.140140764858948	-10.0671643890023	7.71709259860376e-24	2.42015237227434e-22	down
CM008154.1/2505562-2505629	1.86917464010046	-1.06744594041956	0.106046706586525	-10.0658094416975	7.82410467696376e-24	2.45308927439147e-22	down
ABRO02017297.1/74864-74777	2.283391529983	-1.00248541784277	0.0996586419484698	-10.0591920403764	8.36822802031877e-24	2.62036108854354e-22	down
CM000132.1/20408038-20407863	14.2525347481264	-1.07861303769235	0.1072420630922	-10.0577423316169	8.49234708030303e-24	2.65855250839466e-22	down
AACT01037505.1/2861-2722	9.64821382247191	-1.06424883414937	0.105822735320599	-10.0569015809801	8.56516275119613e-24	2.67998863295662e-22	down
ASAF01248153.1/16033-16129	1.81991793355885	-1.05854101942484	0.105299685167429	-10.0526513231424	8.94284042613373e-24	2.7967442293158e-22	down
AP014962.1/21027986-21028181	3.16230003149209	-1.03111504286855	0.102618253193372	-10.0480666039553	9.36874259856817e-24	2.92697345941299e-22	down
LNYW01000035.1/16770-16851	8.04876220425453	-1.35142180620554	0.134518214865709	-10.0463852241473	9.52991959837512e-24	2.97657503914035e-22	down
AOTI010116680.1/10141-10044	3.37570302276014	-1.0427979067461	0.103810446034702	-10.0452116966872	9.64403809986564e-24	3.01069556539624e-22	down
CM000681.2/47950296-47950410	2.88315681768848	-1.41275334285479	0.140670751307094	-10.0429785845862	9.86494563254162e-24	3.07810236886189e-22	down
JMTM01000035.1/285298-285375	1.83335628320805	-1.05283130879986	0.104840087746508	-10.0422589434062	9.93719724626792e-24	3.09986323800457e-22	down
BDDD01001084.1/268675-268569	2.01787536676324	-1.0493616813339	0.104520353509262	-10.0397831245463	1.01897943806585e-23	3.1762522913182e-22	down
LADI01015358.1/28994-28915	1.98461975702765	-1.36080519990694	0.135590870169795	-10.0361123002077	1.05760602850235e-23	3.29415996788921e-22	down
AFTD01079238.1/14441-14519	2.17264189083028	-1.16740273356951	0.116378359069102	-10.0310980744826	1.11272162266438e-23	3.46146418007371e-22	down
AEWC01037715.1/33615-33539	1.78462471310933	-1.0599710485076	0.105673030256349	-10.030667673069	1.11758301047886e-23	3.47483603973315e-22	down
DG000006.5/8219862-8219933	5.87304949496835	-1.1467087119631	0.114368201984855	-10.0264644548224	1.16617802357189e-23	3.62410441012771e-22	down
KI536312.1/34765909-34765822	891.034405852676	-1.05586363081792	0.105334510628342	-10.023909775813	1.19673005197029e-23	3.71811439498408e-22	down
CM000780.4/164050851-164050733	16.2605246720923	-1.06927746576475	0.106674110026709	-10.0237767673621	1.19834226257078e-23	3.72218672893305e-22	down
CM000246.2/66556467-66556335	1.91679008681412	-1.0131591695165	0.101119862778926	-10.0193882949736	1.25275882426596e-23	3.88729898251997e-22	down
AFEY01086737.1/4184-4042	2.67464375351824	-1.08472963948122	0.108284422181601	-10.0174117165445	1.27806073479829e-23	3.96381820658315e-22	down
CM000764.3/62433056-62432947	3.06859305971021	-1.21871754164103	0.121663262377798	-10.0171367906984	1.28161988032225e-23	3.97385844760491e-22	down
CM001224.2/36003481-36003596	31.2440901885579	-1.23662653068764	0.123490767996013	-10.0139188601334	1.32401563768492e-23	4.10222240285274e-22	down
CM001221.2/8576956-8577028	5.11318793280978	-1.11277731092926	0.111136692764101	-10.0126905277921	1.34056245885445e-23	4.15244770872657e-22	down
GK000019.2/15194001-15193840	2.06265515682457	-1.10557734724386	0.110458320505749	-10.0090001566367	1.39151715314494e-23	4.30380360382011e-22	down
AYUG01100596.1/19143-19286	1.96599568124854	-1.03753709480292	0.103663609968046	-10.0086915275548	1.39586444691299e-23	4.31616808243058e-22	down
CM001502.2/98826860-98826939	3.25858775634601	-1.01748525498457	0.101842378084459	-9.99078452528631	1.67252729134959e-23	5.15743255765112e-22	down
AZIM01000895.1/382831-382965	3.0660998362852	-1.01824220983068	0.101921467689309	-9.99045866308186	1.67803487303685e-23	5.17054179446253e-22	down
CM000858.1/90613777-90613652	2.00485765072751	-1.01586673251943	0.101706855371289	-9.98818347898898	1.71699272457583e-23	5.28794356991589e-22	down
ALWT01214617.1/11800-11729	2.91439990513507	-1.07912583623664	0.10804124706378	-9.98809126665858	1.71859041693073e-23	5.29154417949136e-22	down
AEWC01011328.1/8110-8027	1.79157096994504	-1.06862337430133	0.107023539253488	-9.98493772262816	1.77412454379335e-23	5.45845026596257e-22	down
JRRC01410566.1/1448-1364	6.18190021621577	-1.23388856055601	0.123588930175062	-9.98381132362122	1.79438821159791e-23	5.51942012231117e-22	down
CM003529.1/36923584-36923437	2.8334203214734	-1.04720521694952	0.105015331900228	-9.97192693676796	2.02265955916864e-23	6.2061066215565e-22	down
